DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s],Avg Avg Wind Speed @ 5m [m/s],Avg Avg Wind Speed @ 10m [m/s],Avg Avg Wind Speed @ 20m [m/s],Avg Avg Wind Speed @ 50m [m/s],Avg Avg Wind Speed @ 80m [m/s]
1/18/2011,7,4.292,4.9558,5.7133,6.3578,7.5609,7.4402
1/18/2011,8,4.7231,5.3872,6.0158,6.4644,7.6023,7.5352
1/18/2011,9,6.0895,6.9863,7.8054,8.3705,9.6662,9.6346
1/18/2011,10,8.0939,9.1802,10.1827,10.8752,12.4072,12.2979
1/18/2011,11,9.0337,10.2988,11.4775,12.1521,13.564,13.2423
1/18/2011,12,9.9982,11.3048,12.6327,13.4181,15.3948,15.3297
1/18/2011,13,8.5298,9.619,10.6253,11.3075,12.9445,12.7449
1/18/2011,14,8.0186,8.9837,10.079,10.776,12.5559,12.3738
1/18/2011,15,3.8531,4.2758,4.6402,4.9214,5.7015,5.5041
1/18/2011,16,4.9931,5.5846,6.2323,6.7484,7.9522,7.9311
1/18/2011,17,4.4676,5.0507,5.6983,6.2311,7.4653,7.5827
1/18/2011,18,5.6706,6.3778,7.2317,7.9919,9.946,10.0989
1/18/2011,19,3.7042,4.1619,4.6604,5.1302,6.1381,6.2071
1/18/2011,20,2.1747,2.9182,3.3784,3.8974,5.1425,5.0358
1/18/2011,21,1.6249,1.9054,1.9285,1.9703,2.2649,2.1716
1/18/2011,22,1.1954,1.369,1.5023,1.7412,2.0439,2.1356
1/18/2011,23,4.5738,5.2838,6.0225,6.4766,7.5057,7.4742
1/19/2011,0,3.7822,4.3119,4.8756,5.3826,6.3461,6.1266
1/19/2011,1,2.1945,2.6579,3.0297,3.4149,4.2019,3.8714
1/19/2011,2,1.635,2.0187,2.4153,3.1027,4.9693,5.5817
1/19/2011,3,2.5687,3.2209,3.8945,4.6216,5.9165,5.8592
1/19/2011,4,2.7534,3.3945,4.1764,5.1274,6.5702,6.4496
1/19/2011,5,1.8429,2.2079,2.4988,2.8938,3.9161,4.1426
1/19/2011,6,0.7476,0.8494,0.947,1.2253,1.7934,2.1613
1/19/2011,7,1.2914,1.5492,1.7373,2.0146,2.5263,2.6471
1/19/2011,8,1.0549,1.2016,1.3743,1.628,1.8716,1.5074
1/19/2011,9,1.4135,1.663,1.8255,2.0928,2.6509,2.627
1/19/2011,10,1.6569,1.8904,1.9833,2.0545,2.1495,1.7592
1/19/2011,11,1.5815,1.771,1.84,1.9338,2.0696,1.8022
1/19/2011,12,2.3444,2.6092,2.8077,2.909,3.2591,3.38
1/19/2011,13,4.1637,4.6631,5.0256,5.1847,5.4754,5.2233
1/19/2011,14,6.3106,7.2851,8.1239,8.938,10.7331,10.5609
1/19/2011,15,5.2539,6.1187,6.8613,7.7597,9.5032,9.5184
1/19/2011,16,4.4439,5.2075,5.807,6.5132,8.4963,8.6196
1/19/2011,17,2.237,2.6509,2.9134,3.2425,4.0853,4.0303
1/19/2011,18,0.6775,0.7925,0.8989,1.1753,1.769,2.1116
1/19/2011,19,0.9981,1.2193,1.4045,1.7514,2.5487,2.7507
1/19/2011,20,0.4328,0.4934,0.4778,0.5278,0.9162,1.0586
1/19/2011,21,0.9101,1.1391,1.2116,1.1953,1.2268,0.9046
1/19/2011,22,1.0111,1.0422,1.0146,1.1734,1.1625,0.989
1/19/2011,23,1.8017,2.2847,2.5182,2.3842,2.0101,1.8359
1/20/2011,0,2.3783,3.0863,3.9375,4.6218,5.1519,4.6715
1/20/2011,1,1.8953,2.4575,3.0062,3.4708,4.5012,4.5244
1/20/2011,2,1.089,1.2246,1.3767,1.7909,2.4884,2.162
1/20/2011,3,1.4964,1.6687,1.772,2.0299,3.2076,4.0349
1/20/2011,4,1.1738,1.4177,1.5079,1.6379,2.4049,3.1827
1/20/2011,5,1.6123,2.1021,2.7759,3.315,3.941,4.0017
1/20/2011,6,1.4979,1.922,2.3614,2.7139,3.5265,3.663
1/20/2011,7,1.5622,1.6889,1.758,1.9556,3.0464,3.5537
1/20/2011,8,2.4185,3.0998,3.957,4.6094,5.7604,6.0615
1/20/2011,9,4.0474,4.803,5.6364,6.4539,8.489,8.788
1/20/2011,10,5.0866,6.5606,7.3599,7.8374,9.2718,9.3737
1/20/2011,11,4.7505,6.349,7.0347,7.4633,8.4367,8.0947
1/20/2011,12,3.5162,4.9573,5.4291,5.6467,6.3705,6.0991
1/20/2011,13,2.1712,2.8124,3.0126,3.1142,3.4194,3.2265
1/20/2011,14,1.2757,1.6685,1.7328,1.8602,2.1568,2.0261
1/20/2011,15,1.7162,2.2135,2.3401,2.4802,2.9699,2.9215
1/20/2011,16,6.6493,7.578,8.4657,9.1408,10.6941,10.7515
1/20/2011,17,8.2285,9.3773,10.4009,10.9986,12.4346,12.2857
1/20/2011,18,9.6154,10.953,12.3067,13.1243,14.8853,14.6171
1/20/2011,19,11.3585,12.9655,14.5159,15.5056,17.4886,17.2859
1/20/2011,20,12.0159,13.5636,15.1733,16.2973,18.6333,18.7838
1/20/2011,21,12.8448,14.412,15.9326,16.8991,19.1402,19.0664
1/20/2011,22,11.2282,12.7299,14.0907,14.9303,17.0869,17.0045
1/20/2011,23,10.6685,12.0877,13.4794,14.34,16.1578,16.0563
1/21/2011,0,9.6302,10.9591,12.1755,12.9651,14.6345,14.5144
1/21/2011,1,10.6297,12.0649,13.405,14.2477,15.9324,15.7559
1/21/2011,2,14.1832,15.9315,17.7278,18.7356,20.9565,20.5056
1/21/2011,3,11.9057,13.478,15.0563,16.1545,18.0629,17.6612
1/21/2011,4,15.3683,17.3815,19.474,20.6677,22.9822,22.3829
1/21/2011,5,15.684,17.7431,19.8413,21.0751,23.4036,22.9396
1/21/2011,6,15.5606,17.5256,19.5919,20.8292,23.105,22.6759
1/21/2011,7,8.9972,10.3462,11.5376,12.2221,13.7995,13.6833
1/21/2011,8,2.9496,3.5206,4.0972,4.5436,5.4828,5.5673
1/21/2011,9,4.8678,5.601,6.3213,6.6848,7.6419,7.4933
1/21/2011,10,3.1088,3.5761,3.9565,4.2753,5.117,5.0213
1/21/2011,11,4.963,5.6699,6.3747,6.9177,7.9122,7.7135
1/21/2011,12,5.3427,6.0911,6.8468,7.285,8.2306,8.0198
1/21/2011,13,6.4667,7.3099,8.1483,8.6719,9.9084,9.7269
1/21/2011,14,6.95,7.8733,8.8364,9.3958,10.5537,10.2806
1/21/2011,15,7.0934,8.0343,8.9711,9.5369,10.7834,10.5828
1/21/2011,16,10.0234,11.3949,12.7899,13.6337,15.3578,15.0715
1/21/2011,17,10.2461,11.6642,13.1067,13.9113,15.7213,15.6812
1/21/2011,18,9.2224,10.5016,11.7816,12.5304,14.3258,14.0909
1/21/2011,19,9.363,10.6857,11.9903,12.6055,14.3064,14.1696
1/21/2011,20,8.4188,9.5845,10.8538,11.5936,13.2634,13.0963
1/21/2011,21,11.036,12.4942,14.141,15.2055,17.4608,17.1737
1/21/2011,22,2.7332,3.5036,3.9595,4.3279,4.9562,4.6989
1/21/2011,23,5.9629,6.7377,7.6786,8.4432,10.0869,10.0833
1/22/2011,0,4.1251,4.6948,5.3398,5.8044,6.9693,7.0306
1/22/2011,1,5.2257,5.9827,6.7247,7.1984,8.4284,8.3486
1/22/2011,2,2.3658,2.9451,3.3409,3.638,4.6865,4.44
1/22/2011,3,3.0238,3.5371,3.9496,4.3857,5.3296,5.3929
1/22/2011,4,3.6536,4.2245,4.7106,5.0849,5.7627,5.6732
1/22/2011,5,4.4542,4.9928,5.5145,5.9332,6.774,6.605
1/22/2011,6,11.2427,12.6184,14.0718,15.0654,17.1492,16.8386
1/22/2011,7,8.2053,9.3048,10.2934,10.9085,12.324,12.2501
1/22/2011,8,6.1274,6.9453,7.716,8.1786,9.401,9.1491
1/22/2011,9,4.6763,5.3247,5.9244,6.2696,7.0496,6.9066
1/22/2011,10,6.6094,7.5064,8.3684,8.9354,10.2755,10.2621
1/22/2011,11,5.4817,6.2122,6.8952,7.3645,8.4859,8.3579
1/22/2011,12,5.8011,6.5441,7.2967,7.7021,8.7774,8.5538
1/22/2011,13,8.0837,9.1531,10.2366,10.789,12.2089,11.9323
1/22/2011,14,7.1386,8.0575,9.1411,9.8887,11.1809,10.7315
1/22/2011,15,5.7811,6.5345,7.2468,7.6602,8.7635,8.6172
1/22/2011,16,4.9588,5.6007,6.1703,6.5164,7.3771,7.2822
1/22/2011,17,5.7598,6.6301,7.4726,7.8626,9.0165,8.9886
1/22/2011,18,4.5107,5.2699,6.0609,6.5944,7.8657,7.802
1/22/2011,19,3.6253,4.2657,4.96,5.477,6.5753,6.6455
1/22/2011,20,2.8511,3.354,3.8485,4.3792,5.4214,5.6507
1/22/2011,21,2.3496,2.6956,3.0089,3.2982,4.1752,4.3383
1/22/2011,22,2.4366,2.961,3.4887,3.9972,5.0973,5.358
1/22/2011,23,0.8298,1.0945,1.4044,1.9273,2.9453,3.1497
1/23/2011,0,1.6856,1.9757,2.2991,2.6447,3.2018,2.9124
1/23/2011,1,1.3525,1.5246,1.709,2.0789,2.6318,2.5725
1/23/2011,2,0.4442,0.5469,0.6171,0.7976,1.1324,1.3726
1/23/2011,3,1.8271,2.1412,2.3616,2.2247,2.0829,1.9762
1/23/2011,4,1.2655,1.3543,1.4679,1.7274,1.9442,1.7456
1/23/2011,5,2.1563,2.7007,3.1849,3.4113,3.2839,2.4596
1/23/2011,6,2.2295,3.0472,3.4975,3.8734,4.8035,4.2481
1/23/2011,7,1.5513,1.8656,1.9877,2.1509,2.768,2.6306
1/23/2011,8,2.1874,2.5037,2.7441,2.8418,3.0776,3.1145
1/23/2011,9,5.084,5.6768,6.4605,7.075,8.7981,9.2573
1/23/2011,10,4.2438,4.7673,5.3224,5.7813,6.9204,7.0701
1/23/2011,11,5.2527,5.8925,6.655,7.1703,8.3962,8.252
1/23/2011,12,4.8845,5.5027,6.0974,6.4484,7.4218,7.2845
1/23/2011,13,6.4234,7.2831,8.0775,8.4141,9.4214,9.0493
1/23/2011,14,6.6623,7.5736,8.5052,9.0324,10.238,10.1072
1/23/2011,15,9.3407,10.6802,12.1443,12.8744,14.7871,14.698
1/23/2011,16,9.889,11.3115,12.701,13.4912,15.3562,15.1797
1/23/2011,17,7.7587,8.8932,9.9553,10.5704,12.2214,12.2061
1/23/2011,18,8.3303,9.494,10.8288,11.6044,13.4051,13.4768
1/23/2011,19,8.2632,9.4749,10.7213,11.4303,13.0108,13.0386
1/23/2011,20,7.6167,8.6815,9.7276,10.4674,12.05,12.0674
1/23/2011,21,6.5878,7.545,8.469,9.0984,10.5212,10.7252
1/23/2011,22,8.6201,9.8133,11.0289,11.6903,13.3183,13.3249
1/23/2011,23,7.4081,8.5141,9.4807,10.2603,11.8625,11.6364
1/24/2011,0,8.2698,9.4716,10.5733,11.2844,12.914,12.6884
1/24/2011,1,7.5274,8.5703,9.6139,10.2368,11.7282,11.7149
1/24/2011,2,8.0987,9.2545,10.4347,11.1719,12.6587,12.5217
1/24/2011,3,7.8826,8.9828,10.0326,10.6067,12.0057,11.8475
1/24/2011,4,5.6228,6.4397,7.268,7.8079,9.1858,9.1614
1/24/2011,5,2.6772,2.9176,3.2512,3.7205,5.0799,5.367
1/24/2011,6,0.9028,1.0221,1.1108,1.2844,1.7112,1.8608
1/24/2011,7,1.4786,1.7946,2.0974,2.6132,3.5628,3.704
1/24/2011,8,1.0673,1.346,1.5605,1.9206,2.7042,2.7612
1/24/2011,9,0.7948,0.9039,0.9699,1.1168,1.4211,1.4045
1/24/2011,10,1.9952,2.1802,2.3583,2.6458,3.1757,2.9927
1/24/2011,11,2.4665,2.7315,2.9524,3.054,3.2987,3.156
1/24/2011,12,2.7002,3.4252,3.691,3.8295,4.2549,4.1457
1/24/2011,13,3.8898,4.5558,4.9175,5.0791,5.5885,5.2951
1/24/2011,14,2.6028,3.5376,3.8262,3.99,4.4321,4.1472
1/24/2011,15,1.5577,2.1971,2.3783,2.5482,2.8603,2.6961
1/24/2011,16,1.7172,2.1179,2.2939,2.4107,2.6846,2.5568
1/24/2011,17,2.1222,2.5457,2.9076,3.0686,3.4069,3.29
1/24/2011,18,2.0431,2.4901,2.9775,3.3864,3.9282,3.8459
1/24/2011,19,1.5116,1.8026,2.177,2.5696,3.5097,3.6969
1/24/2011,20,1.6509,1.8653,1.9898,2.0672,2.3836,2.4136
1/24/2011,21,1.1798,1.1873,1.1728,1.3981,1.6281,1.7138
1/24/2011,22,1.814,1.7946,1.4797,1.0901,0.5919,0.6387
1/24/2011,23,1.4055,1.4137,1.3473,1.1694,0.906,0.7494
1/25/2011,0,1.8276,1.9325,1.6219,1.3268,1.2263,1.1739
1/25/2011,1,1.7543,1.6492,1.498,1.7154,1.9728,1.6617
1/25/2011,2,1.8238,1.8678,1.6376,1.6533,1.5616,1.5035
1/25/2011,3,2.4163,2.7338,2.5963,2.6141,2.4701,2.174
1/25/2011,4,2.4618,2.7424,3.1221,3.2723,2.9683,2.6611
1/25/2011,5,1.4093,1.5948,1.5146,1.7256,1.3836,1.1971
1/25/2011,6,0.8569,0.8943,0.9467,1.3243,2.0666,1.266
1/25/2011,7,0.8835,1.0065,1.2769,1.6961,2.1642,2.4329
1/25/2011,8,1.5808,1.875,2.1333,2.495,3.1368,3.2524
1/25/2011,9,1.6751,1.9462,2.2465,2.6621,3.571,4.2028
1/25/2011,10,2.1653,2.4839,2.5894,2.7821,3.1781,3.2853
1/25/2011,11,1.9066,2.1348,2.2163,2.3223,2.5599,2.4677
1/25/2011,12,1.4022,1.493,1.5422,1.5907,1.8817,1.7243
1/25/2011,13,2.0072,2.2696,2.4005,2.5341,2.7975,2.6456
1/25/2011,14,2.5793,3,3.2292,3.398,3.7168,3.4949
1/25/2011,15,1.3525,1.5334,1.5796,1.6755,1.7682,1.6349
1/25/2011,16,1.3923,1.9844,2.065,2.2008,2.3943,2.2319
1/25/2011,17,0.9206,1.1017,1.3313,1.5525,1.8253,1.58
1/25/2011,18,0.723,0.9154,1.0259,1.2109,1.729,1.7707
1/25/2011,19,0.8747,1.099,1.2597,1.6423,2.4741,2.8147
1/25/2011,20,0.5344,0.6828,0.7298,0.8868,1.5029,1.7549
1/25/2011,21,0.5479,0.6984,0.8001,1.0784,1.4654,1.2419
1/25/2011,22,0.888,1.0922,1.3266,1.711,2.2918,2.5091
1/25/2011,23,0.5352,0.7022,0.8063,1.0432,1.2625,1.1955
1/26/2011,0,1.2393,1.437,1.4811,1.7079,1.9356,1.8159
1/26/2011,1,1.2742,1.51,1.7504,2.0638,2.2194,2.0629
1/26/2011,2,0.712,0.9462,1.1735,1.677,2.4176,2.4126
1/26/2011,3,1.1795,1.3263,1.4766,1.7963,2.2375,1.8455
1/26/2011,4,1.5438,1.8108,1.748,1.7166,1.8511,1.3241
1/26/2011,5,1.3882,1.58,1.7079,1.8726,2.1528,1.9277
1/26/2011,6,0.9631,1.0235,0.9966,1.1792,1.5388,1.0718
1/26/2011,7,0.7368,0.7525,0.7184,0.9634,0.8771,0.7162
1/26/2011,8,0.7335,0.889,1.0339,1.2765,1.8068,1.248
1/26/2011,9,1.1791,1.4866,1.6882,1.9156,2.0662,2.2109
1/26/2011,10,2.0524,2.8023,2.971,3.1033,3.3342,3.1925
1/26/2011,11,2.2304,2.9595,3.1336,3.2793,3.5841,3.4332
1/26/2011,12,2.4623,3.3474,3.5742,3.7742,4.2747,4.0841
1/26/2011,13,2.3228,2.8897,3.0865,3.2146,3.6641,3.5162
1/26/2011,14,2.1268,2.3982,2.5059,2.6469,2.9325,2.746
1/26/2011,15,1.6538,2.067,2.1854,2.313,2.6291,2.5037
1/26/2011,16,2.256,2.8093,3.0267,3.2046,3.7319,3.649
1/26/2011,17,3.5535,4.0693,4.6237,4.9798,5.947,5.9893
1/26/2011,18,6.172,7.1055,8.0209,8.4775,9.5932,9.5165
1/26/2011,19,5.9155,6.8496,7.7466,8.2602,9.6433,9.7452
1/26/2011,20,8.1417,9.3267,10.5959,11.3453,13.2412,13.3925
1/26/2011,21,7.5451,8.688,9.8895,10.6106,12.4051,12.4359
1/26/2011,22,6.7531,7.834,8.9417,9.5488,11.2321,11.2341
1/26/2011,23,6.4186,7.3997,8.4113,8.9286,10.4241,10.3382
1/27/2011,0,6.1246,7.0208,7.8508,8.4668,9.7764,9.7414
1/27/2011,1,5.2311,5.9923,6.7399,7.2769,8.6212,8.5908
1/27/2011,2,3.8831,4.4505,4.9928,5.4738,6.6388,6.5956
1/27/2011,3,3.8124,4.3926,4.9727,5.3842,6.4753,6.6114
1/27/2011,4,4.9492,5.6763,6.3531,6.8648,8.2663,8.4444
1/27/2011,5,4.526,5.2202,5.9597,6.4996,7.7403,7.8054
1/27/2011,6,2.9902,3.4707,3.9255,4.3506,5.4103,5.714
1/27/2011,7,5.079,5.8267,6.5524,7.0423,8.2536,8.4686
1/27/2011,8,5.2696,6.0873,6.8722,7.4203,8.9108,8.9884
1/27/2011,9,4.6184,5.2708,5.9135,6.4496,7.6412,7.7293
1/27/2011,10,2.6956,3.0812,3.3961,3.662,4.2588,4.2767
1/27/2011,11,2.69,3.0233,3.1848,3.3217,3.6698,3.3932
1/27/2011,12,2.288,2.9165,3.0776,3.179,3.297,2.9017
1/27/2011,13,2.1165,2.7271,2.9454,3.063,3.0381,2.8124
1/27/2011,14,3.6975,4.1993,4.6141,4.8845,5.4062,5.2998
1/27/2011,15,3.9171,4.4203,4.8907,5.2165,5.9131,5.7185
1/27/2011,16,6.0562,6.8767,7.7442,8.3165,9.565,9.3777
1/27/2011,17,5.5048,6.3472,7.1954,7.6837,8.9086,9.0685
1/27/2011,18,5.0412,5.8398,6.645,7.1868,8.6084,8.879
1/27/2011,19,5.4263,6.2711,7.1853,7.7333,9.1764,9.2677
1/27/2011,20,4.4733,5.169,5.8955,6.436,7.8884,8.1428
1/27/2011,21,3.697,4.3103,4.9834,5.5439,6.9446,7.44
1/27/2011,22,3.0734,3.5884,4.2414,4.8666,6.5082,6.6366
1/27/2011,23,4.1044,4.8148,5.6201,6.1697,7.7807,8.1497
1/28/2011,0,3.6586,4.2923,4.9667,5.5232,7.2348,7.9343
1/28/2011,1,5.7839,6.6486,7.5135,8.1874,10.1201,10.6375
1/28/2011,2,5.5341,6.3291,7.0905,7.703,9.4816,9.8495
1/28/2011,3,5.0409,5.7793,6.5394,7.143,8.935,9.4327
1/28/2011,4,7.0242,8.0322,9.0277,9.7504,11.7536,11.5999
1/28/2011,5,6.9213,7.8766,8.8943,9.6651,11.5729,11.5252
1/28/2011,6,7.0438,8.0389,9.1019,9.8181,11.7175,11.6863
1/28/2011,7,6.8985,7.8513,8.8336,9.5553,11.578,11.467
1/28/2011,8,5.9521,6.8289,7.7965,8.4636,10.3439,10.7938
1/28/2011,9,6.4717,7.432,8.4203,9.0388,10.6079,10.7959
1/28/2011,10,2.2169,2.477,2.6238,2.7484,3.0572,2.9621
1/28/2011,11,2.7414,3.0917,3.3233,3.504,3.8786,3.5977
1/28/2011,12,4.2912,4.8441,5.333,5.6199,6.3799,6.2913
1/28/2011,13,5.4188,6.1196,6.7316,7.0747,7.9742,7.9462
1/28/2011,14,5.5273,6.2329,6.8745,7.2673,8.2839,8.4214
1/28/2011,15,4.0234,4.585,5.022,5.4543,6.1126,5.8813
1/28/2011,16,4.6861,5.397,5.9289,6.3229,7.0474,6.7107
1/28/2011,17,2.9148,3.5114,4.053,4.5528,5.1412,4.9466
1/28/2011,18,1.0971,1.4631,1.8064,2.3282,3.029,2.8177
1/28/2011,19,1.2808,1.4468,1.6013,1.7933,2.1207,2.1099
1/28/2011,20,1.9922,2.1029,2.1813,2.155,2.1961,2.2248
1/28/2011,21,1.7769,1.8982,1.9716,1.8389,0.8604,0.8431
1/28/2011,22,1.8134,2.0007,2.197,2.6946,2.5768,1.4815
1/28/2011,23,1.9997,2.372,2.7733,3.3424,4.7901,4.089
1/29/2011,0,3.6343,4.2877,4.8647,5.2248,6.0155,5.6604
1/29/2011,1,2.0083,2.2893,2.5403,2.6616,2.8968,2.908
1/29/2011,2,1.9705,2.4234,2.8123,3.0712,3.2017,2.7644
1/29/2011,3,1.7959,1.9244,1.947,2.0255,2.6233,3.1882
1/29/2011,4,1.8124,2.1166,2.4671,2.9851,4.5146,4.4262
1/29/2011,5,5.0711,5.8686,6.5413,7.0291,8.1411,8.0659
1/29/2011,6,5.1086,5.9189,6.6486,7.1229,8.1706,8.1272
1/29/2011,7,5.0521,5.789,6.4748,6.9729,8.0675,8.1495
1/29/2011,8,7.9098,9.018,10.1925,10.9272,12.3873,12.3077
1/29/2011,9,5.3493,6.0923,6.8758,7.4186,8.6154,8.4911
1/29/2011,10,2.9625,3.4053,3.7885,4.0668,4.7245,4.5969
1/29/2011,11,3.3017,3.7841,4.183,4.5198,5.2504,5.2342
1/29/2011,12,4.9162,5.5648,6.1852,6.5815,7.541,7.5141
1/29/2011,13,5.8903,6.7038,7.5137,7.8951,8.9097,8.7186
1/29/2011,14,4.3864,4.9371,5.4291,5.7182,6.3966,6.2022
1/29/2011,15,4.1174,4.4783,4.8549,5.2307,6.0958,6.0282
1/29/2011,16,2.9498,2.9797,3.1498,3.4372,4.0775,3.8782
1/29/2011,17,1.9745,1.9921,2.1989,2.6849,3.59,3.3519
1/29/2011,18,1.1195,1.1661,1.1398,1.26,2.1854,2.2675
1/29/2011,19,2.0713,2.3228,2.4199,2.3958,2.4991,2.5501
1/29/2011,20,2.2838,2.9178,3.6004,3.845,4.3334,4.2804
1/29/2011,21,2.5601,3.223,3.9806,4.1606,4.6131,4.8904
1/29/2011,22,1.5114,1.7032,1.548,1.3985,1.7542,1.9989
1/29/2011,23,1.4059,1.6449,1.9251,2.3189,2.7698,2.7063
1/30/2011,0,1.1883,1.5788,2.0784,2.7861,4.3958,4.6622
1/30/2011,1,2.0451,2.6097,3.3031,4.125,5.2665,5.2387
1/30/2011,2,1.8436,2.2924,2.8579,3.5424,4.171,4.2246
1/30/2011,3,1.9989,2.3137,2.674,2.9749,3.275,3.4268
1/30/2011,4,1.5823,1.9138,2.226,2.5114,2.7104,2.1861
1/30/2011,5,1.1333,1.5197,1.795,2.1467,2.5785,1.6583
1/30/2011,6,0.974,1.1336,1.1342,1.1436,1.3304,0.9602
1/30/2011,7,0.9552,1.2863,1.5391,1.8508,2.1588,1.6588
1/30/2011,8,0.4939,0.5321,0.5728,0.7545,0.85,0.6724
1/30/2011,9,0.5963,0.6881,0.6241,0.5016,0.9413,1.4563
1/30/2011,10,0.8181,0.8579,0.8616,0.9306,0.9482,0.9338
1/30/2011,11,1.253,1.3779,1.3978,1.419,1.4872,1.2171
1/30/2011,12,1.2894,1.4519,1.5175,1.6165,1.7637,1.6053
1/30/2011,13,1.7203,1.9282,2.0163,2.1206,2.3035,2.1069
1/30/2011,14,1.658,1.8819,1.9762,2.042,2.1989,1.9598
1/30/2011,15,1.225,1.3631,1.4166,1.4936,1.602,1.411
1/30/2011,16,1.1492,1.2749,1.3117,1.3637,1.4253,1.2308
1/30/2011,17,1.0733,1.3201,1.4428,1.6848,2.0051,1.7732
1/30/2011,18,0.8009,0.9813,1.1308,1.5031,2.2321,2.186
1/30/2011,19,0.8659,1.0129,1.1672,1.5459,2.5608,2.9785
1/30/2011,20,0.9846,1.0933,1.1886,1.5506,2.0205,2.2036
1/30/2011,21,1.5803,1.8194,2.0108,2.3536,3.2811,3.6245
1/30/2011,22,1.2695,1.5354,1.7926,2.2721,3.76,4.2956
1/30/2011,23,1.5365,1.8826,2.2165,2.7194,3.5036,3.5314
1/31/2011,0,1.686,2.0453,2.211,2.3388,2.8107,2.9668
1/31/2011,1,0.5149,0.6053,0.6107,0.6659,0.7422,0.8155
1/31/2011,2,0.5779,0.6377,0.6169,0.6214,0.569,0.4711
1/31/2011,3,0.7723,0.9322,0.9599,1.0615,1.2852,1.2293
1/31/2011,4,1.909,2.3037,2.5736,2.9118,3.3366,3.1423
1/31/2011,5,1.7924,2.1023,2.2702,2.5999,2.9201,2.6639
1/31/2011,6,1.8234,2.1165,2.3048,2.6627,2.9568,2.6788
1/31/2011,7,3.9984,4.6254,5.1073,5.782,6.8416,6.4331
1/31/2011,8,2.7923,3.1973,3.5273,4.1143,4.4892,3.9959
1/31/2011,9,2.6672,3.0671,3.2787,3.4711,3.5528,3.0609
1/31/2011,10,2.3621,2.7032,2.9998,3.2473,3.2919,2.7425
1/31/2011,11,2.2246,2.5227,2.7632,2.8054,2.7696,2.1947
1/31/2011,12,2.3174,2.6026,2.8384,2.9649,2.8743,2.2155
1/31/2011,13,2.2612,2.5811,2.8256,3.0679,2.9882,2.3139
1/31/2011,14,2.1714,2.4487,2.645,2.8483,2.7127,2.05
1/31/2011,15,1.9504,2.224,2.4688,2.708,2.5632,1.8724
1/31/2011,16,2.1888,2.4592,2.707,2.8183,2.7776,2.0355
1/31/2011,17,1.7228,1.8952,2.014,2.0666,2.0033,1.4703
1/31/2011,18,1.7001,1.5265,1.5342,1.6316,1.7227,1.1529
1/31/2011,19,1.7423,1.5962,1.6275,1.6949,1.5812,1.125
1/31/2011,20,1.5002,1.701,1.838,1.904,1.839,1.324
1/31/2011,21,1.9727,2.2331,2.4761,2.5898,2.5506,1.8643
1/31/2011,22,2.2278,2.4794,2.7365,2.8023,2.6622,1.9456
1/31/2011,23,2.008,2.2793,2.616,2.7626,2.6938,1.9644
2/1/2011,0,0.9986,1.1402,1.2348,1.3906,1.4394,1.1476
2/1/2011,1,0.5817,0.5246,0.4816,0.5262,0.3894,0.2681
2/1/2011,2,1.9005,1.8124,1.8721,2.0198,2.1181,1.2545
2/1/2011,3,0.539,0.6467,0.7308,0.8052,0.717,0.2681
2/1/2011,4,0.426,0.5411,0.5594,0.6591,0.8021,0.4697
2/1/2011,5,0.9492,1.2202,1.4663,1.5595,1.6919,1.2152
2/1/2011,6,1.1342,1.4834,1.7584,1.7591,1.7498,1.0791
2/1/2011,7,1.319,1.545,1.7632,1.8827,2.0168,1.3848
2/1/2011,8,1.7589,1.6087,1.5726,1.4408,1.3303,0.6656
2/1/2011,9,0.5705,0.6824,0.6471,0.6462,0.5587,0.2694
2/1/2011,10,0.8858,1.1278,1.1347,1.1025,1.0241,0.2681
2/1/2011,11,1.2797,1.8286,1.9221,1.8929,1.7552,0.2681
2/1/2011,12,0.8084,0.8843,0.8558,0.8745,0.8454,0.2681
2/1/2011,13,1.0431,1.1064,1.1077,1.1222,0.9999,0.2681
2/1/2011,14,2.0571,2.2768,2.3604,2.3676,2.1942,0.9965
2/1/2011,15,2.159,2.3923,2.5491,2.6311,2.5955,1.7544
2/1/2011,16,1.6503,1.9602,2.1036,2.1317,2.166,1.5422
2/1/2011,17,2.2517,2.6188,2.9574,3.375,3.3705,2.3869
2/1/2011,18,2.3854,2.7376,3.2469,3.9285,4.1033,3.0144
2/1/2011,19,1.9902,2.3546,2.7177,3.1931,4.0968,3.3587
2/1/2011,20,1.4683,1.7416,2.0519,2.4506,2.815,2.1947
2/1/2011,21,0.4051,0.5057,0.705,1.1464,1.4567,1.1549
2/1/2011,22,0.5104,0.5916,0.6297,0.7124,0.7575,0.5477
2/1/2011,23,0.8653,1.1092,1.2918,1.3738,1.4716,1.0758
2/2/2011,0,1.0619,1.3331,1.6752,1.9482,2.0313,1.3903
2/2/2011,1,1.0944,1.3009,1.4664,1.5609,1.7535,1.2257
2/2/2011,2,1.0985,1.4494,1.8179,1.6514,1.2786,0.7316
2/2/2011,3,1.1906,1.6114,2.0101,1.8736,1.6347,1.0194
2/2/2011,4,0.8568,1.1161,1.41,1.6139,2.0543,1.49
2/2/2011,5,0.7251,0.6313,0.4833,0.5414,0.8633,0.6962
2/2/2011,6,0.971,0.8852,0.7135,0.7685,1.0054,0.7142
